,CBSA,commuteBuffCount,workingPop,commutePercent,Days with AQI,Good Days,Moderate Days,Unhealthy for Sensitive Groups Days,Unhealthy Days,Very Unhealthy Days,Hazardous Days,Max AQI,90th Percentile AQI,Median AQI,Days CO,Days NO2,Days Ozone,Days PM2.5,Days PM10,POPESTIMATE,NPOPCHG_,BIRTHS,DEATHS,NATURALINC,INTERNATIONALMIG,DOMESTICMIG,NETMIG,RESIDUAL,GQESTIMATES,RBIRTH,RDEATH,RNATURALINC,RINTERNATIONALMIG,RDOMESTICMIG,RNETMIG,RBIRTHSw,RDEATHSw,RNATURALINCw,RINTERNATIONALMIGw,RDOMESTICMIGw,RNETMIGw,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,devices,Annual Change (%),HPI,HPI with 1990 base,HPI with 2000 base,Total_Population,Total_Male_Pop,Total_Female_Pop,Median_Age,M_Median_Age,F_Median_Age,Race_white,Race_black,Race_Am_Indian,Race_Asian,Race_Pac_Isl,Median_Income,Less_High,High_Equiv,College_Assoc_Equiv,Bachelors,Grad_Prof,Ag_For_Fish_Hunt_Mine,Construction,Manufacturing,Wholesale,Retail,Trans_Ware_Util,Information,Fin_Insur_Real,Fin_Insur,Real_Rental,Prof_Sci_Tech,Mngmt_Enter,Admin_WstMngmt,Ed_Servc,Hlthcr_Social,Arts_Entr_Rec,Accom_Food_Srvc,Other_Servc,Public_admin,Num_Total_Worker,Num_Comp_Info_Res,Num_Soft_Dev,Num_Comp_Sys_Analyst,Num_Info_Sec_Analyst,Num_Comp_Programmer,Num_Soft_Qual,Num_Web_Dev,Sal_Avg_Occ,Avg_Comp_EngSci,Avg_Mngmt_Bus_Fin,Education_Pop,Less_High_pct,High_Equiv_pct,College_Assoc_Equiv_pct,Bachelors_pct,Grad_Prof_pct,Bach_and_Above_pct,Computer_Total
Sal_Avg_Occ,0.005844136423110038,0.3066486268813925,0.3382485742420724,0.33695389819665206,0.17450410688041226,0.017866278395213975,0.1865639718830846,0.13836404856641413,0.06772676353873439,0.010729325632823316,0.01255354681648874,0.07843625459202239,0.16616417225191946,0.14046745203040328,-0.017955399813023323,0.16130806768245723,0.15173780088342395,-0.03900653541721955,-0.053716312545548914,0.33098872108318655,0.09939292592154933,0.3209731791382153,0.32730090901356307,0.2843974544253451,0.2657953337066532,-0.15125529513197547,-0.06333232378003048,0.048515911771989585,0.35990084571182007,-0.21794450789284747,-0.39118384597960915,0.13037455742028586,0.1296671162970727,0.11770798047791527,0.13382663112482085,-0.17546837461128156,-0.40054019229979915,0.15925559794753555,0.19402117747041078,0.0711842141963191,0.09869214883749376,0.3284094589714409,0.11666788337821585,0.31449521259176666,0.30823820787120415,0.3140089991579651,0.02883395323184229,0.5664250799326087,0.2508191030039608,0.30773385331436387,0.33049812166895626,0.33191674831528367,0.32909863959446234,0.03975379265769139,0.061120934590529016,0.0173202849864452,0.3460722698683696,0.25243940828597794,0.16901234123134873,0.31017112228856264,0.2115655765509363,0.929720954670621,0.3026493011623463,0.29820502073146243,0.31081861366407215,0.3103630130317812,0.3183302758205111,0.21929876644547283,0.7018607004260496,0.7294571812348499,0.4704426225350602,0.3834325317812352,0.43707209034275746,0.3400184356604372,0.6114199633917892,0.5787856797844857,0.34019842339336487,0.576674885783802,0.25430367281176536,0.4793187250840827,0.4603625134525345,0.6507418252910001,0.09599905894029805,0.33998527413997515,0.4401536786108739,0.7455503247808584,,,,,,,,,1.0,0.654433060939702,0.8110376832872094,0.3113485819666663,-0.03342424040412485,-0.12176460949155267,0.10595866203456987,0.0007137033628984141,0.031249013982574715,0.029413913992803253,
Avg_Comp_EngSci,0.00012331645361097015,0.2515731440964724,0.2808239818464523,0.34422902830734603,0.21701615528119106,-0.010059530178175844,0.2721328249255814,0.18936707899780908,0.0935965362375203,0.05063273765195881,0.014176847616721852,0.10821313498928768,0.2485205119126967,0.24133670818608954,-0.031073664575634635,0.13318469429479496,0.19843234451015204,-0.05160555619796132,-0.06551328515193376,0.27916261825577793,0.12293686789385277,0.27259527641502374,0.2747682469285021,0.24689901321952232,0.21212916635991472,-0.09098250056784614,-0.016883986569421156,0.030006615346722734,0.28088970652015033,-0.16609210956824477,-0.20843960747107965,0.03991039667921353,0.025973406785624452,0.16555774338456597,0.1696876491324755,-0.13393013765856096,-0.21603193898299347,0.06303525521063717,0.07099216520466148,0.13579910569860304,0.14669444410786686,0.2966034875097498,0.13125291965332883,0.28959337499513094,0.2729857550846293,0.2768682578990647,0.040551286699087474,0.4702034730797369,0.18193919348861848,0.26130286367798944,0.27814212093147017,0.27967432259959507,0.27664112563957993,0.11917175886314994,0.14308778294438282,0.08693213606886369,0.28768808711712407,0.21058705075171905,0.1961502241564966,0.26133334142354236,0.17952567952788964,0.5842233631649664,0.2151927527588793,0.21706849569715866,0.23001702566091026,0.236727051331373,0.242478996601539,0.11494366451506881,0.4360731244679392,0.5274864458684629,0.3331015373791417,0.2812880437708232,0.3052556549105363,0.33821652778643907,0.4560281594765448,0.4395654537857723,0.290866306083897,0.5152722287077338,0.42470420267245446,0.3187545501443873,0.32856736022590805,0.4829155531731367,0.09382110046526985,0.3105356054097267,0.22437469816661643,0.5371938665670171,,,,,,,,,0.654433060939702,1.0,0.7331578279907713,0.232781497299115,-0.1093163948231152,-0.23111840896850722,-0.003448358836422019,0.13751365206254673,0.10157868596073802,0.17114390761171308,
Avg_Mngmt_Bus_Fin,0.019071076319969186,0.3358883336197899,0.37207915853747425,0.40262828802184786,0.21398333393396785,-0.0350919986994284,0.298301556001858,0.21276422039698084,0.09275400453953787,0.04318159564094676,0.0015643435036765527,0.1290190838642133,0.27714785148260246,0.25397261863562776,-0.016520857578082266,0.15552804117450836,0.13387643251666115,0.00749767769011415,-0.05506780881670658,0.36820983714511113,0.14650673545622978,0.36126950605070274,0.36560821672350985,0.3247674195957019,0.2916519357821098,-0.13813946134764113,-0.03798410974701405,0.028101202892908433,0.3668576385714543,-0.09273243599383484,-0.2664600452116049,0.12179278049158224,0.04299409609256193,0.1711371216008227,0.17730127387025563,-0.0622309087235409,-0.27515091165533445,0.14334351348991364,0.10685493501313874,0.133505710228714,0.14934905814776425,0.37203284611838233,0.16260533606620683,0.3590112712768992,0.3553351469996053,0.3599521601737008,0.030375252987295733,0.5310123786708502,0.19324070536517812,0.2780466739171001,0.36716640202520245,0.36869495301041816,0.36565700106951404,0.08501227707206567,0.10208756709553195,0.06044149292407778,0.3787640201391094,0.29910605813923963,0.20379891944044884,0.33752576152076164,0.21917000163228503,0.776358666658652,0.3052951784128702,0.30167842916557847,0.3164543480262502,0.32150421808815743,0.33219466741205067,0.1565764401682271,0.5464676671049068,0.6551789450492523,0.4257063673854868,0.38893548941114314,0.384405039322392,0.40130998699469017,0.6019389890130576,0.5547615875055175,0.3488959249435113,0.6049685218999773,0.24576388130373147,0.3947576403920779,0.47012876064930426,0.5773056434619042,0.14355077026126473,0.3419095895454508,0.3344681686631661,0.6493766034416885,,,,,,,,,0.8110376832872094,0.7331578279907713,1.0,0.32027997574952916,-0.09056602624816816,-0.2507151217666637,0.008892107838380984,0.07012879407318756,0.12793566724811956,0.16259556657387575,
Education_Pop,-0.006928427921236771,0.6371853203077463,0.6640702775630236,0.5252859533470311,0.14982089615209276,-0.19267819288734062,0.4414083709511519,0.14393143090335211,0.00958709001961716,-0.010363657083740449,-0.0304516058911771,0.10381681429853305,0.30119734523561015,0.3192770445166732,0.0011807488697699062,0.2679660984084479,0.0059284922590458625,0.09361172346253661,-0.06854769693482544,0.6740915759050291,0.33096378925709913,0.6839053876026356,0.681792380348588,0.6321136170416127,0.5518147044935872,-0.22086128193099938,-0.026009544597408854,-0.13238786004479175,0.6647677292177713,-0.02529282340767561,-0.14823238613818854,0.08331910231760827,0.05276720902360783,0.06409714674932367,0.0707570186321139,0.059831546852016075,-0.2107441614733543,0.17236762828103439,0.17590472843310578,0.00814790229368762,0.03267253037136576,0.32636055299381184,0.37171500352231945,0.7859649853466429,0.607382091876252,0.6130986673206957,-0.03384568292101147,0.22625387641888173,-0.026722256148168172,0.03812271047362051,0.6715857000618198,0.6698108540381233,0.673191581114298,0.0026504041436735334,0.009901452601158128,-0.007666195128413199,0.6856590410568479,0.7587902277809323,0.32724892057101174,0.4678749998918026,0.11912702285877605,0.3465380541553216,0.9878534044097558,0.9964529305078421,0.9983914223548183,0.9986087781634586,0.9965331282408139,0.044257690767902064,0.18356964000905016,0.2741542359417949,0.19868068987978932,0.17561165203324705,0.10902825439408825,0.24523800249052033,0.333713906700796,0.2760255719068068,0.20498253635677802,0.281202517787908,0.13348430866770988,0.21575781262028224,0.18547271564954207,0.255871145099484,0.0688471774367359,0.07142034241379977,0.20211938158358747,0.2239120199550044,,,,,,,,,0.3113485819666663,0.232781497299115,0.32027997574952916,1.0,-0.08309625494132439,-0.07714922460474773,0.0507727416563434,0.10762643754392925,-0.0010267979321990188,0.06658482263192714,
Less_High_pct,0.02252976522719865,-0.108347782281806,-0.1234736276142604,-0.1501910231566016,0.012144158578864028,0.16639438322974284,-0.17466074613200427,-0.1847474301782653,-0.059289141648995076,-0.05435426148770116,-0.035239875812848,-0.1462184861922076,-0.22244169354846513,-0.21046779579810304,-0.08139629350327975,-0.03152825763411905,-0.05726461501867889,-0.0032822479855900114,0.16994130209977198,-0.12671139423109956,-0.01988762914483055,-0.1255286726559003,-0.1305253092255761,-0.10699714901022196,-0.09035916651935134,0.06952416011843755,0.04202745326544775,-0.025226814009315878,-0.1420156010624919,0.04819159876349757,-0.0015400629136701244,0.029549079183853338,0.04843715846925942,0.012877217050089611,0.01870543076737035,0.047108193186705415,-0.014466389133774113,0.036864793495818705,0.030868094319275192,0.04137090616733258,0.04596833448249516,-0.1591089365889603,-0.06555737633806596,-0.13331611637692528,-0.1215896520537562,-0.12164238380844845,0.09838490469565848,-0.08510079519559209,0.1835659627555209,0.12744682598252,-0.12684682293588048,-0.127039560803195,-0.12664573471004403,0.01784315155439864,0.02317966154142743,0.007846326421322039,-0.1295344006516765,-0.1096218770373063,-0.06767932478401022,-0.11036799128715663,-0.05215710846551289,0.03707922938792034,0.031539018949222,-0.07456940855659117,-0.08154582475582224,-0.10192013945033206,-0.11366253321601252,0.1324282915430356,0.0031380086648519706,-0.07739181619616792,-0.02314409814260199,0.09031789475147096,0.09290415713394867,-0.10595288774008496,-0.10062369660767342,-0.09116403794461655,-0.015330462978586503,-0.09006948717039787,-0.09676807426567906,0.04210739267338409,-0.13846558997964317,-0.006570202419769071,-0.0036948435864851046,0.034255319235692354,0.07494975852304692,-0.13257976144571404,,,,,,,,,-0.03342424040412485,-0.1093163948231152,-0.09056602624816816,-0.08309625494132439,1.0,0.11749185187055976,0.030480560297448653,-0.43900227684775367,-0.486347622926654,-0.7262946554025768,
High_Equiv_pct,0.016579061624555844,-0.1608702185874497,-0.18155637012384737,-0.1796347559599078,-0.05119287130737224,0.14693702014912421,-0.2227043134430294,-0.2373549089810091,-0.11076398190464753,-0.08765321516622138,-0.028236378011380625,-0.1538655789549521,-0.23761510335987832,-0.2056091184136826,0.04102160692049322,-0.025627789474919862,-0.05305120134016209,-0.025047594626907282,0.1106073950943213,-0.18581163643353524,-0.06873964635907868,-0.1836738383851344,-0.18416986089592577,-0.16798170380259506,-0.13534035563771993,0.07236480726294003,0.026980170220439803,-0.02607420238549075,-0.18645233841616043,-0.01250635674947374,-0.00873568809625603,-0.0016108001447093076,0.06596708703754463,-0.011274599749673115,-0.0035158536444785567,0.014035070409405158,0.005028492004996106,0.004888674622206509,0.06542998622658383,0.00971275509828793,0.0188841523693662,-0.18949884052703045,-0.05573469211588028,-0.17410596286326463,-0.18779806098457413,-0.18927370953666578,0.042369890168805574,-0.20282202892079693,0.06587911963600881,-0.03598718192671077,-0.185322717328272,-0.18639067135101905,-0.18427765907732563,-0.006326599065083569,0.00238413563103792,-0.015052835946339556,-0.1874120367911091,-0.138319344733402,-0.15846077245264684,-0.1755846374615174,-0.11208614136424919,-0.04316948669187533,-0.058125646914802785,-0.025576296459325628,-0.06061279875094792,-0.0882445898159698,-0.10864427934677791,0.07484875207924671,-0.002962938448709678,-0.052286172811301185,0.04997070015793743,-0.04251407419905057,0.04629861492054872,-0.1174728409926005,-0.14534183788066218,-0.17531211218736453,-0.028331001799384883,-0.2662611440308061,-0.10576150734816052,-0.05317592084255679,-0.22666129258049256,-0.16156657693183607,-0.056024996229152406,-0.10537317206929034,0.05544363750533889,-0.21798679093349974,,,,,,,,,-0.12176460949155267,-0.23111840896850722,-0.2507151217666637,-0.07714922460474773,0.11749185187055976,1.0,0.34337481778597156,-0.19567505067794355,-0.5637091729443893,-0.6453142794028368,
College_Assoc_Equiv_pct,0.024820775492429423,-0.034147797806632865,-0.03561791621984916,-0.020741467152842075,0.002045169971499191,0.1070724079251319,-0.1170083361242968,-0.1405107338719512,-0.040147639528770866,-0.027253310714911893,0.02852608536102218,-0.08387289273759736,-0.14364639848419508,-0.11612068637308909,0.03530005833331784,0.07452489026911838,-0.02010263158065582,0.009591045819844839,0.00939094443353949,-0.03686588746159558,0.029259534240020802,-0.034404278662868805,-0.03674022200434,-0.027705245851838842,-0.021499891944768035,0.048878940330240546,0.046611426948061786,0.004855552044908054,-0.032505380953663024,-0.013371646373423918,-0.08784610509925946,0.05033442398647979,0.0450785205415596,0.03187264355572999,0.03742012230557353,0.043540546588886495,-0.08056574072266265,0.0779260935502037,0.04245269103894669,0.03615683212408559,0.04232708330080792,0.02298561700193507,0.04329590145894529,-0.010388323355627263,-0.037432929363342825,-0.03782027613031425,-0.01106148621849033,-0.06273122690723237,0.05131492051201397,0.048226576365724756,-0.03731051512837407,-0.037534198914228316,-0.03709182807604146,0.011458615351962,0.00996695166763538,0.017684920418075786,-0.03327041116060564,-0.011509309912368053,-0.05164373599494543,-0.059291989786378986,-0.03127500351992389,0.19045195606374196,0.05670319518172716,0.07200424660080577,0.09356015576938974,0.04227265050167427,0.02000443659250697,0.11990085164354587,0.06499917190385512,0.1458506703689422,0.13806360675505436,0.09848892237769807,0.18367225800361925,0.036748930629311956,0.10244003294436343,0.06193701821198407,0.05789566564276022,-0.004916122402258561,0.11424039000472223,0.09600895660880808,0.03632341206382167,0.07875608271551116,0.03399224882211934,0.05335768695903814,0.1538505823005215,0.022599254760229726,,,,,,,,,0.10595866203456987,-0.003448358836422019,0.008892107838380984,0.0507727416563434,0.030480560297448653,0.34337481778597156,1.0,-0.12337749189029831,-0.5467842498634369,-0.5842584375979416,
Bachelors_pct,-0.016927482242542796,0.1035062056440178,0.12052567432269495,0.1415730862786252,-0.06823175218598339,-0.24122739481046662,0.2105416705095711,0.13874599192624815,0.012614104561181696,0.016455389926583453,0.005002425093293171,0.1305325366589886,0.21350852157127131,0.23758876267793858,0.0009733992064981509,0.04019191452795133,0.05040228979995362,-0.023793137716482858,-0.1770631397824163,0.12325597179624952,0.049794760329811574,0.12250383809504764,0.1288372606995544,0.10197636348075333,0.08360712292136097,-0.03706800559255103,-0.008021973426030825,0.028564006452935938,0.12713742729448627,0.023027923470929766,0.11731659383306839,-0.06415985009193528,-0.09949377768919537,0.003252707684936205,-0.008534616185216061,0.008916570629940888,0.10000789188111399,-0.06007707357801255,-0.09655945162009595,0.008516540978183381,-0.004850226500178571,0.16471432495131136,0.06842479043892577,0.1554451808552193,0.11818368442861393,0.11824629296817087,-0.06654107702220145,0.05611757890400325,-0.19081880956399,-0.08564809051749865,0.12296385413565446,0.12295582439303494,0.12295509215640106,0.017900182614891083,0.015057233276879106,0.018622319465243852,0.12911660757633928,0.11303293051522441,0.08361267791109095,0.09288103442444035,0.028169092049519926,-0.06311040505747786,0.06313275629078481,0.09575390792778954,0.10084355559985571,0.14824959116418648,0.09947958209870472,-0.07160218053746938,-0.0710214980915362,-0.0029848684721699684,-0.034004731236910474,-0.05289747030363868,0.003115075498922053,0.1317127246064747,0.06464206958195803,0.06059591528827588,0.06271704026874043,0.0640111199143731,0.047180579277985135,-0.03652546770662849,0.15752159500111554,0.015113954840701384,-0.009884374518809053,-0.03607190697279758,-0.08015962531836109,0.07220709770849439,,,,,,,,,0.0007137033628984141,0.13751365206254673,0.07012879407318756,0.10762643754392925,-0.43900227684775367,-0.19567505067794355,-0.12337749189029831,1.0,-0.2174717395075061,0.42592551143146645,
Grad_Prof_pct,-0.02345833986232433,0.0964508551766445,0.10587770700299262,0.1031653459572849,0.05891383273521026,-0.09252999472334424,0.16013734032176974,0.2334816306144581,0.11012293081935204,0.08655749370670525,0.024229618586737136,0.14190980756355234,0.21537637473644705,0.16176835832878103,0.026700779593734066,-0.02495706925894355,0.04654839137855759,0.025648038375375767,-0.07376957375662387,0.10885602459934685,-0.0012677091135214749,0.10642975508351277,0.10700173924687992,0.09685997339988586,0.07966244969058836,-0.07983275063443673,-0.058042008296066185,0.008450527549080817,0.11551121766021218,-0.03834488210876821,-0.034656480312619274,0.000281481749756962,-0.017832788085779976,-0.02066328019284048,-0.022907802822615127,-0.06584463960013395,-0.023260339533777256,-0.02315060583144089,-0.005807172756645745,-0.05615602148525671,-0.0573767531369632,0.07864767680199516,0.006542267387471789,0.07448892105902469,0.10978603092909445,0.11063066880314379,-0.04465026988460958,0.15296464993127867,-0.07398685781889446,-0.044890328855021554,0.10912810476551284,0.10986060353651506,0.10841371326759788,-0.027178093969613053,-0.03238198910226545,-0.01933221788389106,0.10601784981574074,0.07038581423959867,0.0875956095611674,0.12316883298431976,0.08362358837658226,-0.050101297277852744,-0.06436573681310044,-0.03225085279345376,-0.024423360022032655,-0.006139130215652653,0.05466290401322393,-0.13470473268899016,0.01783491996446358,0.015472799320614255,-0.0485693278149121,-0.05391076710881635,-0.17273310234958641,0.029344357459029958,0.04845527379400068,0.08223035081814338,-0.0446448998087263,0.1450611563473818,0.041095764213540734,-0.02447924572700712,0.07969444972704393,0.03274344467061182,0.02067482875983541,0.02394955103945569,-0.09421489186361828,0.1354679701133106,,,,,,,,,0.031249013982574715,0.10157868596073802,0.12793566724811956,-0.0010267979321990188,-0.486347622926654,-0.5637091729443893,-0.5467842498634369,-0.2174717395075061,1.0,0.7904775458079621,
Bach_and_Above_pct,-0.032366701606489016,0.1543555777190708,0.17377361044072234,0.1844668558005062,0.011153537067921835,-0.2004861329001691,0.2382916940937224,0.25908272004781074,0.09445457635679332,0.07767703468448252,0.021951803540054705,0.18173494029370368,0.2839063993211306,0.2537971118754841,0.02180674666986116,0.0012031512525381843,0.06359549674569684,0.007960241634184153,-0.15182577353952809,0.17824762888157025,0.030071588097555883,0.17552664405618973,0.18003112333157006,0.15377481663553913,0.12630681850386932,-0.09726094218511137,-0.058835504107413956,0.025757342125645937,0.18685226425383913,-0.02109328506706526,0.04149268463460589,-0.03999999424267721,-0.07896326520393855,-0.017112580540126494,-0.026589782380160593,-0.05543900313065016,0.041194884952519224,-0.05915822570219505,-0.06597488654089856,-0.04670922764960472,-0.05622854926959651,0.17626171695327783,0.049001511873543284,0.1665903114946821,0.1759267836244819,0.1767490023371461,-0.07875899182304427,0.1674886258981292,-0.17092185967556559,-0.09060330811020816,0.17831652512802185,0.17899047108195829,0.1776488266221787,-0.013960013483584756,-0.020567705809576363,-0.00623418496400521,0.17929440659960938,0.13617287727459593,0.13366389224252784,0.17245422804440447,0.0951906808507663,-0.08604342775783438,-0.02004697589152288,0.030191775474848425,0.04064121799209291,0.0873373939281014,0.11309377975720791,-0.16979466910598617,-0.028034704443753014,0.012469371662192173,-0.06293737183034323,-0.08316587659148866,-0.15815902083579883,0.10417262037856079,0.08547879157377322,0.1081990993051344,-0.0019839755603923274,0.17463102249689744,0.05723240859771012,-0.04561094421804428,0.17271850994336732,0.03983546001951721,0.012359369157540333,-0.000435590795715164,-0.13763276729551038,0.17088173801956,,,,,,,,,0.029413913992803253,0.17114390761171308,0.16259556657387575,0.06658482263192714,-0.7262946554025768,-0.6453142794028368,-0.5842584375979416,0.42592551143146645,0.7904775458079621,1.0,
